UNODC,unodc_ddds@un.org,,,,,,,,,,,
16/05/2024,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.828262180923716,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",45.6614990143263,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
MDV,Maldives,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",40.8648658576342,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",2.47357681879661,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.116541176746174,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",6.95377319362098,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",6.49280964681235,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",4.34983956951269,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.23519262633289,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.0398962909216256,CTS
SUR,Suriname,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",20.5048003822929,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",8.90413673656936,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",8.93860332881277,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.79720527722188,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.454772323920683,CTS
ZAF,South Africa,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",4.60479775184217,CTS
AND,Andorra,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",6.89270131857376,CTS
ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",2.9310829130079,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",23.187893711112,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.88027819419865,CTS
AZE,Azerbaijan,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.6916427899547,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.258547434548717,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.50222648898704,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",23.6855538540071,CTS/MoI
BMU,Bermuda,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",79.2795078328154,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",16.149349181228,CTS
BTN,Bhutan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.133375746820822,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",24.6721921300858,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",2.4773444636881,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",22.3856073080949,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.142482738928592,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",28.5060439272343,CTS/NGO
ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.0060828786128117,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",53.0573207019677,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",72.4184506078043,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.697691163192568,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",133.371121817848,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.09987033334471,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",1.84432087494582,CTS
HND,Honduras,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",6.29968000585151,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.970701161124318,CTS
HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.0203767560306283,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",79.8392490344068,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",10.7799051543731,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",1.39008279780527,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",53.6555178614591,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.797844543182139,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.452897725097575,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
MDV,Maldives,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",29.7191539947496,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.46035790123804,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.171508905869727,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.631648594937179,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
NIC,Nicaragua,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",19.5641575243359,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",5.75199107945018,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",7.6385586803626,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
PHL,Philippines,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.147794617771986,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",4.8037853517143,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",25.1693908745227,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.78829588308208,CTS
